student_id,attendance_pct,study_hours_week,assignment_score,internal_marks,prev_sem_cgpa,activity_score,final_exam_marks
S13171,59.3,2.6,58.1,62.97,6.12,43.9,52.41
S13029,55.9,8.0,58.3,50.98,5.87,50.1,50.45
S12876,61.3,1.5,46.8,63.35,6.12,50.0,55.38
S13255,80.3,16.9,70.2,77.91,7.77,68.3,79.28
S13333,95.3,30.2,84.1,94.26,,76.9,95.57
S13030,76.1,16.9,59.9,69.38,6.43,41.1,65.9
S11269,73.9,14.6,54.3,66.68,6.39,29.9,51.74
S14761,48.4,1.5,58.0,40.91,5.16,52.4,41.3
S14112,70.0,6.4,64.3,53.91,6.24,39.9,52.0
S10052,73.2,15.1,70.6,58.95,6.49,52.1,72.42
S12354,68.0,,45.6,50.2,5.21,,49.74
S14878,69.3,18.9,81.8,62.85,,86.7,82.42
S13699,85.4,17.7,76.7,82.25,7.85,61.8,83.77
S12129,85.1,26.6,77.4,77.82,7.84,55.0,86.45
S14830,57.2,2.4,47.3,51.18,5.14,52.8,41.65
S11038,43.9,5.4,46.5,43.3,4.41,24.6,36.4
S14838,75.2,6.7,70.1,45.39,6.71,51.9,57.68
S12775,75.6,10.3,49.7,62.46,6.26,37.0,56.32
S10370,78.4,17.6,45.5,65.08,5.06,47.8,51.31
S13155,69.9,1.5,42.4,47.46,5.38,55.2,56.41
S11970,95.2,10.5,89.9,,8.48,61.1,92.74
S13269,71.8,15.9,50.3,57.58,6.98,58.2,57.3
S12714,60.9,,37.7,52.12,5.45,36.2,49.28
S11483,88.6,26.9,95.2,100.0,8.64,100.0,100.0
S11363,72.3,11.6,63.2,68.84,6.73,59.6,61.97
S11515,75.2,14.1,66.9,58.08,7.32,76.3,59.01
S12153,68.2,21.1,55.9,64.75,6.5,63.7,65.52
S13536,99.8,32.3,95.5,87.04,8.67,86.8,96.4
S14505,87.2,16.0,54.5,85.27,7.48,52.9,75.02
S10113,75.4,12.1,66.0,65.3,7.33,54.6,71.66
S14372,68.0,6.8,61.4,61.74,5.45,59.1,60.14
S10169,,7.9,70.8,64.54,6.5,,59.69
S12323,76.8,8.8,70.3,71.75,7.06,54.7,66.06
S10160,73.8,26.3,81.4,77.67,6.59,66.1,74.07
S11600,80.2,8.6,50.9,45.72,5.84,45.4,46.56
S10576,40.0,,40.0,33.68,5.1,22.5,34.21
S13808,51.1,1.5,48.4,43.91,4.0,30.8,35.39
S14489,81.7,17.2,71.5,86.68,7.86,49.3,79.36
S14435,80.7,11.5,59.2,62.2,5.1,39.2,48.08
S12880,75.9,17.7,56.4,60.65,7.62,40.8,68.08
S12603,71.3,8.1,47.2,42.15,5.43,51.5,48.76
S14159,78.4,16.0,44.3,53.14,6.19,41.7,54.99
S10161,65.5,1.5,45.8,55.17,4.0,34.9,36.32
S11246,,4.8,57.3,44.83,4.9,41.8,51.45
S11355,51.5,14.1,54.6,62.88,5.42,59.2,54.83
S11290,46.6,7.5,51.0,38.02,4.22,21.8,41.88
S13142,43.6,3.4,31.3,39.78,4.15,47.2,34.64
S10140,55.0,1.5,61.2,45.87,5.17,49.0,42.08
S11158,94.7,32.2,100.0,99.84,,90.6,98.19
S13451,55.2,15.3,,63.94,6.19,53.3,62.2
S13538,78.8,12.4,65.1,56.72,5.4,42.5,54.16
S14399,83.7,24.9,71.8,79.78,7.64,80.2,87.56
S13543,80.1,,75.9,76.94,7.69,67.0,72.21
S13327,73.7,3.2,64.3,56.56,,69.4,55.22
S14994,71.38,20.7,84.6,69.21,6.8,,73.99
S11116,71.1,20.4,87.2,59.0,,,75.02
S12484,63.3,14.2,51.8,61.02,6.94,28.8,63.0
S10854,81.4,22.6,76.8,98.33,8.73,77.8,99.53
S13811,64.2,16.8,57.0,37.99,4.26,60.4,42.67
S14558,85.2,24.5,79.4,76.56,7.55,87.2,78.51
S12436,72.9,10.8,60.0,64.1,6.9,59.0,75.14
S14696,66.2,3.5,65.1,65.78,6.86,59.9,60.03
S14445,63.2,1.5,34.8,31.12,4.0,,28.99
S12259,,1.5,34.8,30.0,4.25,6.7,24.46
S10054,80.2,14.4,75.2,66.51,7.86,42.2,73.85
S12828,72.5,7.2,73.6,57.94,7.72,46.4,71.16
S11494,82.5,23.0,67.1,81.95,7.66,76.6,81.11
S12706,85.1,28.1,90.2,94.09,7.47,91.8,92.05
S12435,74.1,12.9,62.7,70.18,7.45,85.3,64.71
S14624,91.4,17.1,87.3,83.4,7.51,89.3,80.98
S12178,69.5,12.1,48.8,75.67,6.48,38.3,67.62
S12195,83.3,20.1,61.8,,5.98,,64.88
S14266,86.3,17.0,86.1,71.79,7.35,69.7,89.07
S14654,94.6,12.9,77.7,81.38,7.87,76.8,88.37
S10620,76.5,7.3,68.1,76.81,6.66,73.8,72.67
S13701,100.0,20.1,69.6,99.61,7.6,86.7,85.85
S10996,73.0,14.0,68.0,59.98,6.29,65.4,59.01
S13822,89.0,25.5,67.1,83.0,7.35,72.8,80.92
S14164,61.5,8.5,34.3,46.39,4.29,21.4,40.39
S11602,92.0,,86.7,83.37,9.15,92.6,98.75
S12842,53.2,1.5,41.7,48.21,5.57,24.4,48.0
S12558,74.9,15.0,,69.6,7.29,44.8,71.49
S13703,52.5,3.0,44.0,52.19,5.77,21.6,41.67
S11213,62.6,12.6,68.8,58.16,5.83,51.1,62.51
S14983,82.6,10.1,65.5,86.27,6.6,70.1,71.8
S10168,96.6,30.8,92.0,91.81,9.43,100.0,93.64
S13146,80.4,20.9,76.4,63.14,7.29,54.5,72.65
S12002,59.0,4.4,67.5,64.67,7.31,36.3,63.02
S13669,76.4,14.0,77.4,71.08,6.96,50.4,59.08
S13935,80.7,16.5,65.5,65.11,7.11,55.8,61.94
S14070,93.4,18.8,92.4,94.24,8.91,53.2,90.09
S14543,59.4,1.5,48.3,33.93,4.26,17.6,30.15
S14875,70.3,13.2,58.7,54.74,4.94,33.5,51.49
S14108,94.9,28.2,94.7,96.03,8.56,84.6,100.0
S11263,80.2,19.1,72.9,72.16,7.1,66.3,82.36
S13592,69.2,27.4,59.9,67.39,7.38,,72.47
S14856,100.0,34.3,100.0,100.0,10.0,97.9,100.0
S12766,84.6,24.7,73.8,71.08,8.85,68.0,92.31
S12829,87.9,24.9,90.3,86.9,9.11,76.7,92.65
S10664,56.7,2.1,60.9,51.97,5.93,55.6,53.64
S10516,71.9,25.9,96.3,80.55,7.3,88.4,97.29
S14700,57.5,4.0,59.9,54.52,5.88,59.5,54.54
S12710,,31.4,96.8,88.16,8.4,93.0,96.51
S10357,61.7,17.4,60.3,72.88,5.53,90.0,67.87
S12867,71.8,9.9,41.9,61.11,5.74,40.0,55.45
S11432,63.8,23.3,93.5,80.14,6.87,79.7,94.99
S14690,71.6,8.4,62.5,63.67,6.45,44.6,64.88
S13342,72.0,9.4,62.7,63.36,5.01,63.0,47.01
S12711,67.8,7.1,,39.8,5.71,48.4,49.71
S13950,64.1,7.6,50.7,48.41,6.02,51.4,51.93
S10530,63.3,7.9,60.3,40.35,5.73,39.5,48.65
S13321,61.3,12.8,72.5,81.52,,100.0,71.55
S12287,93.0,22.5,74.0,74.61,8.47,54.1,80.48
S10060,83.3,15.6,74.2,66.58,8.05,94.1,73.61
S10949,61.1,10.9,,63.92,6.69,62.1,67.27
S13991,67.5,1.5,54.5,55.78,4.0,9.3,44.06
S13901,,10.3,57.2,54.58,6.18,37.4,56.71
S10282,88.2,20.0,69.3,74.39,7.27,89.4,85.65
S11184,71.8,1.5,37.6,38.44,5.89,38.2,43.19
S13349,87.8,10.6,82.1,73.92,8.67,92.5,77.79
S11630,,30.9,81.4,85.96,7.85,89.3,82.47
S12783,61.4,7.4,37.5,57.86,5.67,41.3,46.8
S14452,72.4,11.8,64.2,55.31,5.91,74.9,54.08
S14857,78.6,21.1,78.5,86.0,7.81,72.0,90.02
S13855,69.4,11.3,57.4,64.7,7.23,61.3,70.56
S14976,54.2,2.3,53.3,48.47,4.0,17.6,34.7
S14395,86.4,23.2,73.1,84.84,8.55,46.4,78.2
S10452,87.3,18.7,86.1,85.39,8.57,89.4,93.69
S13576,81.7,16.6,71.6,,7.32,68.0,73.57
S11327,59.6,8.2,61.4,50.29,5.14,25.6,60.04
S13230,80.4,17.8,73.9,50.91,6.15,42.6,65.74
S12733,78.5,12.2,78.2,83.2,7.65,65.9,66.99
S12902,60.9,11.1,58.1,67.28,6.25,50.7,56.41
S13975,,19.2,85.7,71.52,7.07,45.3,78.42
S11277,100.0,40.0,100.0,100.0,10.0,75.1,100.0
S11284,94.6,20.9,87.8,74.69,8.43,72.6,89.67
S13677,77.5,13.8,60.0,63.21,7.22,55.0,66.05
S14825,72.8,21.3,59.0,74.95,6.07,27.8,58.16
S11531,81.3,10.0,71.8,61.86,,72.4,70.23
S14724,,3.6,76.0,69.14,6.46,64.3,67.76
S10806,72.4,9.2,72.5,68.27,6.01,61.4,67.85
S14870,66.2,13.5,54.8,57.42,5.94,57.5,58.76
S11530,55.1,1.5,,56.31,4.76,37.5,47.52
S12555,71.4,5.9,44.7,50.45,5.13,25.3,48.45
S13750,54.8,6.2,56.0,53.17,4.96,27.0,44.82
S14540,81.8,14.8,95.1,67.38,6.5,62.3,80.14
S14080,57.9,15.9,51.9,75.22,6.67,46.6,61.16
S10050,52.4,3.1,45.1,30.0,4.43,30.0,36.73
S11571,83.5,26.3,83.2,81.18,8.14,85.3,86.12
S12692,67.3,13.7,63.8,66.72,5.97,57.7,62.3
S11559,98.4,27.5,98.1,79.08,9.24,79.1,95.46
S13055,91.5,24.4,98.1,91.27,9.55,89.7,97.66
S11747,79.1,,93.3,79.56,7.35,87.7,88.29
S10802,66.9,13.4,64.3,57.54,6.59,58.7,61.59
S14518,88.7,15.4,64.6,61.14,7.01,62.1,55.93
S11368,45.4,16.1,,50.91,5.89,52.5,59.85
S11311,73.2,14.2,69.3,56.01,,64.3,61.39
S14137,72.8,16.8,62.8,71.81,6.16,44.0,66.7
S12898,94.7,27.9,100.0,88.58,,80.3,95.45
S10425,81.3,15.4,79.2,86.07,6.61,52.5,71.76
S14943,92.2,11.9,77.9,71.53,5.8,60.8,67.02
S13661,89.1,19.3,69.0,60.87,6.74,66.7,71.95
S10001,77.6,15.6,74.2,78.73,7.55,42.3,78.93
S13994,69.5,14.0,69.9,83.23,8.53,55.0,85.05
S13530,58.8,9.4,40.5,41.76,5.16,17.5,46.47
S13458,70.7,12.1,56.0,64.23,6.2,41.8,53.2
S14484,83.8,21.2,71.0,73.57,6.79,50.9,66.75
S14535,90.5,19.8,69.6,84.28,7.49,,88.19
S10977,82.8,15.1,68.3,52.13,6.89,56.4,68.44
S12035,,30.0,84.2,96.76,7.53,72.0,87.36
S11270,93.8,31.1,,95.57,8.17,74.4,100.0
S10177,64.7,14.7,69.3,67.25,6.99,60.5,72.6
S14905,90.5,12.8,82.4,79.54,6.67,64.0,76.19
S13889,76.2,13.2,67.1,65.4,7.32,62.1,75.25
S10513,77.2,12.6,61.5,71.72,6.9,45.3,67.16
S12585,93.5,20.3,80.9,82.35,8.34,85.1,92.73
S11287,44.6,1.5,34.3,35.23,4.55,35.8,28.82
S12968,65.1,6.2,57.8,47.98,5.74,31.0,52.48
S11463,71.1,10.4,69.3,56.91,6.16,47.4,60.02
S12410,70.7,1.5,50.9,48.19,4.93,45.6,40.14
S11813,87.6,26.5,97.5,95.29,8.37,83.9,95.44
S13292,62.8,1.5,30.7,35.46,4.0,0.0,28.85
S11140,91.1,19.7,75.8,74.55,7.32,,76.64
S13999,89.2,29.1,95.2,95.94,10.0,89.1,100.0
S11856,80.5,1.5,63.9,67.65,6.27,36.6,58.5
S14006,72.9,17.3,90.1,72.13,8.06,58.3,83.51
S12385,73.4,13.3,53.9,60.22,,71.8,65.42
S10767,79.6,1.5,67.3,66.79,6.62,66.3,66.29
S11349,49.2,11.0,47.6,62.38,5.14,34.9,44.98
S13786,70.2,16.1,72.4,45.03,5.81,63.5,59.87
S12483,94.4,26.3,99.3,92.47,10.0,86.7,93.87
S14206,53.8,,55.4,60.98,5.61,58.8,46.72
S11055,71.1,14.7,63.2,36.99,6.97,72.8,60.86
S11318,67.1,14.6,62.1,69.71,6.41,63.7,70.07
S10180,100.0,40.0,100.0,100.0,10.0,99.1,100.0
S13867,81.1,21.1,81.4,76.29,6.04,68.9,70.71
S12579,73.9,11.0,62.6,73.28,6.82,74.0,62.03
S12456,,24.4,98.4,100.0,8.56,91.9,99.57
S11263,80.2,19.1,72.9,72.16,7.1,66.3,82.36
S12357,73.0,9.6,42.5,75.39,6.8,43.9,57.06
S12345,45.5,1.5,32.9,30.0,4.0,12.4,19.69
S10533,84.7,12.3,72.5,56.75,7.23,,82.26
S14537,71.2,18.0,64.1,70.74,,74.5,75.25
S14676,75.3,16.8,63.2,66.88,5.79,27.9,57.45
S14574,46.0,4.4,63.4,59.0,6.8,51.0,46.07
S14633,77.3,17.0,82.0,83.48,6.6,41.7,82.74
S10381,60.2,20.0,58.2,45.26,5.4,45.7,55.45
S11867,96.1,22.9,100.0,94.49,8.19,55.8,91.71
S14649,58.1,14.2,50.8,39.5,5.33,40.1,43.24
S13347,68.6,12.7,52.0,56.95,5.21,43.8,50.08
S13038,65.8,13.2,75.8,69.41,7.41,79.5,72.04
S12682,64.9,13.4,60.5,53.37,5.8,53.4,48.96
S14367,66.1,7.7,71.2,46.75,7.13,58.6,60.17
S10931,60.6,8.5,49.1,57.45,6.17,45.0,64.88
S12627,100.0,25.6,100.0,88.02,8.54,83.5,91.31
S12527,88.2,13.0,73.9,78.52,8.12,77.7,80.92
S13873,47.7,13.5,49.7,52.87,4.95,36.4,42.15
S14485,62.7,16.3,75.2,73.22,6.71,65.0,72.98
S12990,100.0,36.6,100.0,100.0,9.57,59.48,100.0
S13954,77.5,28.7,,59.59,6.83,61.9,74.65
S10420,,15.6,65.8,69.08,5.94,59.4,69.43
S10626,68.1,9.5,82.5,63.13,6.45,52.1,61.2
S13715,96.0,21.5,84.3,67.76,,66.9,85.38
S12088,,,49.2,56.52,6.81,44.4,61.0
S13216,98.3,31.8,100.0,91.82,8.85,88.8,100.0
S11481,89.2,20.9,65.5,70.92,8.44,84.2,85.34
S14737,68.9,10.8,77.4,45.98,6.5,48.9,55.42
S11060,75.3,16.1,54.0,52.88,5.93,48.1,55.1
S11971,73.6,21.1,68.2,66.29,6.98,37.0,71.04
S10081,64.4,22.5,62.7,66.68,6.18,47.3,68.29
S14773,71.3,24.5,64.8,78.43,7.49,68.0,77.14
S10074,81.3,29.8,100.0,83.62,8.69,83.9,93.51
S14703,87.7,20.6,73.5,86.91,7.63,65.5,74.17
S13174,78.0,23.8,91.8,66.94,6.42,71.3,74.07
S12605,70.0,14.3,35.0,61.33,6.58,57.6,51.63
S13141,80.1,21.9,93.4,91.32,8.36,82.0,86.58
S12881,40.0,1.5,35.6,47.82,4.0,21.9,38.55
S11253,72.2,,40.3,51.48,5.14,9.3,39.27
S14083,94.0,30.2,97.2,77.6,8.68,74.0,89.36
S13972,73.6,9.9,64.4,44.73,6.1,33.5,52.84
S13916,77.4,12.3,62.9,58.1,7.2,59.9,68.38
S13923,62.1,12.1,50.2,63.89,5.78,36.7,56.53
S11895,68.3,12.4,77.6,53.74,7.1,55.4,63.38
S12599,97.4,,75.2,89.56,8.75,89.5,91.61
S12590,75.6,17.0,76.1,76.82,5.63,48.9,71.2
S11865,90.6,24.6,,91.09,8.51,71.1,81.18
S11462,50.2,7.4,58.0,42.95,,44.0,42.14
S10508,44.4,1.5,52.7,68.12,6.93,48.7,40.27
S11182,89.3,23.9,93.4,92.87,9.21,91.9,98.09
S10215,74.1,2.9,66.6,79.05,7.23,68.5,69.7
S10489,89.6,23.6,95.7,95.71,10.0,89.7,100.0
S11125,100.0,33.4,99.9,100.0,8.53,80.8,96.74
S11258,69.3,18.4,51.2,78.3,7.17,59.2,70.4
S11542,74.9,34.7,100.0,92.25,8.39,88.8,89.05
S10389,75.8,31.7,83.1,87.58,7.2,62.6,84.72
S12266,84.1,,95.9,86.02,9.44,86.8,95.74
S13066,79.6,26.0,79.9,75.12,7.0,,78.64
S13294,96.6,21.3,75.5,78.82,6.73,81.6,81.8
S14076,88.7,13.4,69.3,73.15,7.36,56.2,70.27
S12212,79.2,19.8,76.5,76.13,7.04,67.2,83.0
S11291,77.7,21.8,67.6,65.35,6.78,59.1,71.37
S12511,94.7,15.0,79.3,75.09,7.58,68.8,78.77
S12451,60.3,6.7,53.9,49.47,5.88,31.7,49.61
S12996,93.6,12.9,78.0,59.17,6.97,51.6,73.86
S10862,66.6,1.5,58.7,44.46,4.13,34.0,38.82
S14910,76.4,4.3,46.7,38.21,5.34,27.8,35.64
S14090,65.7,9.1,40.4,75.23,5.91,59.3,49.87
S12553,85.2,,91.6,,9.05,88.6,99.52
S10456,76.7,6.2,70.9,67.55,5.93,32.2,57.45
S12332,79.9,15.1,61.5,63.84,6.54,47.5,63.83
S10816,62.6,1.5,51.3,45.08,5.84,45.9,50.26
S13519,,38.7,86.9,88.7,8.78,100.0,100.0
S11087,84.9,24.3,84.5,80.23,8.6,78.5,86.5
S12921,76.9,3.6,40.4,47.09,7.6,,56.47
S12639,74.1,9.5,47.0,44.78,6.15,44.7,52.56
S11359,41.4,1.5,,44.7,4.39,39.5,34.86
S11577,50.8,1.5,31.0,30.0,4.01,4.0,21.04
S12113,86.0,13.0,66.0,70.86,6.76,58.8,70.83
S13131,71.7,14.2,,84.16,6.36,55.2,64.48
S14580,82.3,15.9,82.0,87.09,8.37,55.9,83.79
S10612,88.5,20.2,67.1,69.91,6.13,43.4,72.76
S11280,71.7,7.6,74.7,63.5,6.32,54.7,69.38
S10605,83.3,19.2,67.5,70.55,7.04,64.3,67.73
S11430,67.9,15.6,52.2,61.72,6.2,73.9,63.14
S12778,64.0,19.4,62.8,66.25,6.18,46.2,65.55
S12223,82.3,25.7,77.0,98.71,7.97,54.0,84.88
S10353,86.6,21.2,76.2,84.15,7.29,81.8,80.02
S13002,60.6,10.8,48.1,56.98,6.09,52.5,59.32
S13449,64.1,12.6,69.3,64.39,6.38,40.6,58.97
S10324,100.0,30.4,100.0,92.32,9.39,100.0,96.74
S14771,43.8,13.1,57.7,77.72,6.54,52.6,63.63
S14394,68.4,11.4,76.2,52.62,6.15,30.9,59.4
S13720,67.3,6.5,60.5,61.41,6.48,50.4,59.34
S11999,73.0,13.2,72.3,63.98,6.66,60.9,71.05
S13390,66.6,13.0,71.6,70.11,7.47,,77.31
S13428,84.4,20.8,82.9,90.85,9.34,100.0,90.91
S11656,86.0,9.2,68.6,,5.34,55.4,66.9
S13874,54.9,2.1,40.5,52.43,4.57,34.5,42.86
S12199,81.5,5.6,65.5,49.99,6.22,43.9,48.52
S12083,,1.5,41.7,52.24,5.22,45.5,51.21
S11204,96.5,18.7,100.0,71.38,7.73,46.3,84.07
S11406,76.6,11.8,57.2,57.38,6.14,24.7,59.67
S10026,66.5,23.3,58.4,80.78,6.88,62.6,69.36
S11700,70.6,9.2,79.3,77.12,,68.3,74.87
S11706,62.8,16.8,66.6,59.36,6.05,55.6,59.13
S12914,88.4,,79.2,60.72,7.8,29.9,75.95
S13728,95.1,25.5,70.1,85.91,8.93,92.0,94.75
S12068,71.7,12.2,67.9,48.85,6.21,53.7,63.19
S13854,45.7,2.8,55.2,56.53,5.38,47.1,48.33
S10623,90.1,,95.2,88.58,9.96,92.2,100.0
S12993,89.0,22.1,65.2,65.26,7.01,59.4,66.76
S14293,44.7,1.5,44.8,48.69,5.71,35.6,51.91
S14254,51.4,10.5,49.1,52.73,5.99,57.6,47.02
S10783,83.2,14.3,70.1,70.62,6.57,72.1,72.94
S11832,71.8,13.8,78.9,76.04,,63.1,72.05
S11275,86.3,28.2,90.2,85.66,7.63,100.0,97.47
S12208,91.2,20.8,80.7,64.52,7.86,79.5,82.66
S13130,72.3,16.4,69.7,65.57,5.69,56.9,62.77
S10164,65.3,7.9,74.5,56.99,5.69,57.5,60.37
S11754,56.0,1.5,35.0,44.28,4.0,29.7,29.76
S12048,74.1,16.6,62.4,75.75,6.97,53.9,61.36
S14167,61.4,14.8,61.0,61.27,5.89,52.5,59.38
S13225,85.8,22.5,76.0,,7.19,49.0,82.24
S12871,79.6,10.9,52.3,62.84,5.92,29.6,62.54
S12247,63.3,9.1,47.4,67.84,5.38,39.1,54.03
S13281,62.1,6.0,34.2,36.25,5.02,71.7,40.5
S13361,66.4,4.9,61.8,52.43,4.39,40.9,47.46
S13689,100.0,21.9,83.8,85.66,6.98,86.8,94.77
S13564,91.0,22.7,89.2,83.9,8.29,74.5,85.29
S14755,64.9,15.8,53.6,67.01,6.27,55.1,55.78
S11199,75.3,19.2,66.4,78.62,6.98,65.9,73.46
S10409,74.8,21.7,68.5,83.32,7.58,,77.34
S10143,64.0,1.5,30.0,30.0,5.69,29.5,46.95
S10023,74.3,22.3,80.8,70.27,7.35,55.4,75.89
S12253,66.0,15.2,51.7,30.0,5.44,28.8,38.21
S13261,68.0,16.2,66.5,79.62,5.64,57.1,71.14
S11771,,5.7,60.7,82.31,7.19,37.3,72.94
S14388,71.8,1.5,46.8,54.08,4.32,21.1,37.38
S11006,86.4,17.1,90.3,77.39,7.36,57.7,78.42
S10642,90.6,25.3,97.3,98.1,9.72,,91.16
S14776,97.1,19.2,79.7,72.48,8.18,73.9,84.61
S12655,75.8,,71.9,46.81,5.29,40.8,55.66
S11344,88.0,24.7,94.5,86.18,8.49,78.9,96.25
S10385,72.6,7.3,64.6,50.9,6.18,30.1,62.06
S10889,64.0,26.3,86.9,80.63,8.44,77.3,78.33
S11558,74.3,1.5,40.3,63.21,5.24,55.5,47.49
S11086,77.5,18.3,86.0,74.61,7.7,85.9,79.42
S13928,78.1,8.2,70.9,66.76,6.95,64.4,66.2
S14461,92.3,18.8,82.8,93.87,8.56,54.7,83.64
S10532,49.1,1.5,52.6,38.32,5.3,49.6,37.23
S14068,83.2,12.7,80.0,55.22,6.83,69.1,73.64
S11854,72.2,,73.6,82.46,9.22,82.4,88.61
S11936,60.8,4.3,35.6,51.82,4.61,9.3,33.07
S13907,96.8,24.9,75.3,78.5,9.02,,93.64
S13388,78.9,24.0,68.0,60.46,7.47,69.9,73.18
S13154,58.3,18.5,63.7,73.02,5.95,71.9,64.47
S13780,72.6,15.2,57.2,69.63,8.33,27.1,69.35
S12448,68.3,7.2,63.3,65.61,8.12,51.9,66.68
S11076,62.9,12.0,67.6,69.8,5.67,38.6,61.44
S14216,89.52,17.5,72.8,74.35,8.2,58.6,86.1
S12689,82.2,26.9,,69.44,7.75,95.2,70.27
S12932,80.3,8.2,,61.22,6.62,56.2,67.73
S11933,71.4,9.3,50.6,69.41,5.93,49.2,65.22
S12768,66.7,19.6,75.4,73.35,,66.8,79.04
S11672,65.3,12.1,55.6,59.72,5.81,61.1,55.8
S12439,57.6,12.7,57.2,75.09,5.92,63.4,62.31
S12984,93.6,21.3,67.1,79.6,7.86,80.3,73.61
S12110,85.1,18.2,57.6,87.39,7.12,60.4,71.73
S12187,41.4,5.7,47.1,41.34,4.87,61.4,38.88
S11149,82.3,21.4,86.7,100.0,8.2,100.0,100.0
S10787,84.2,27.0,67.6,79.47,8.91,79.7,86.52
S11586,84.1,26.0,55.5,91.18,7.61,79.7,75.14
S13167,84.3,15.1,56.4,65.92,6.81,59.6,61.9
S10267,100.0,25.9,96.2,79.82,8.73,78.8,94.73
S13764,89.5,20.3,71.0,83.12,7.6,57.7,81.16
S11968,72.6,21.5,75.0,61.75,5.88,57.3,60.37
S13737,,,64.3,44.83,5.24,45.9,61.05
S10361,80.9,19.6,61.3,67.65,8.15,76.1,77.13
S11461,70.3,16.8,63.8,64.95,5.8,75.5,62.45
S13422,81.6,15.7,65.6,78.84,6.82,74.6,75.41
S13681,52.6,1.5,52.5,62.22,4.63,34.4,49.4
S10953,54.2,9.2,41.5,41.95,4.06,34.0,31.7
S12161,63.8,4.0,62.6,59.28,5.17,51.5,59.42
S14119,68.9,7.4,50.5,67.47,6.82,46.1,56.64
S10122,60.6,5.3,55.7,51.51,5.68,39.4,42.52
S13244,98.4,13.4,77.2,87.63,8.79,,90.89
S13373,94.4,27.7,96.6,96.51,8.31,83.1,100.0
S12700,97.8,23.0,74.0,90.4,8.52,67.5,98.26
S11575,81.9,15.8,61.6,82.23,6.97,45.0,63.85
S14029,96.5,31.5,92.7,100.0,7.99,68.7,91.91
S14349,,12.8,51.0,47.83,4.53,51.5,51.48
S11956,77.5,23.5,93.8,80.1,9.68,75.4,98.36
S14570,72.1,5.6,,68.81,7.37,57.0,66.26
S13338,62.4,10.8,82.2,67.33,6.93,73.5,69.93
S12177,65.2,1.5,41.6,31.33,5.16,44.8,38.41
S11314,86.6,12.9,77.2,71.39,7.36,79.1,76.01
S14442,75.7,19.7,69.9,61.63,6.68,61.6,79.14
S11332,78.8,26.5,86.9,85.02,7.89,71.4,88.91
S11843,83.4,14.4,46.2,50.76,5.41,26.8,57.12
S12209,61.1,19.0,55.0,59.27,7.22,41.5,64.33
S12980,63.7,,80.6,,6.52,76.4,67.86
S13437,83.1,5.5,78.3,79.18,7.38,73.2,65.17
S14687,50.4,6.3,54.9,60.11,6.23,47.7,52.03
S14280,76.9,19.3,74.9,69.06,6.72,58.2,70.63
S10755,62.0,4.5,52.7,32.56,5.44,25.5,38.49
S14147,77.7,12.5,74.5,70.64,7.3,71.3,72.24
S11379,75.0,13.1,47.5,67.56,5.84,61.8,60.15
S15000,70.0,7.4,40.7,54.56,5.56,36.3,49.98
S10981,76.4,9.6,61.8,100.0,7.06,47.1,80.58
S12101,77.8,9.8,78.1,67.05,7.01,91.0,75.85
S10287,63.4,13.3,65.7,70.51,6.23,45.8,62.49
S14250,60.9,18.5,86.3,63.92,6.91,66.8,70.04
S13534,71.2,11.1,38.6,54.35,5.51,32.0,43.25
S13089,55.1,1.5,38.9,42.52,4.12,15.9,39.82
S14623,65.8,7.0,60.5,63.36,6.26,,51.17
S13572,94.0,20.1,100.0,86.02,,83.7,97.49
S14389,85.0,16.7,58.4,,7.67,54.5,78.64
S11155,100.0,22.9,100.0,99.98,9.77,82.6,100.0
S11080,95.9,29.6,76.2,74.03,8.32,72.7,88.68
S13009,85.5,26.9,80.4,88.5,8.96,78.3,88.31
S11512,79.7,13.9,53.9,64.6,7.12,35.9,77.13
S10893,76.6,23.4,89.8,96.88,7.04,82.7,82.16
S10136,94.0,25.0,100.0,91.34,9.58,92.5,100.0
S13262,89.3,15.0,67.2,72.8,,70.3,67.99
S14837,77.6,12.6,60.2,61.64,6.6,41.0,66.4
S12192,80.8,24.1,77.5,75.05,7.31,71.6,88.62
S10212,80.0,26.1,80.8,86.42,8.03,68.9,86.73
S10434,80.8,20.5,79.8,64.36,7.47,67.7,77.74
S13165,47.0,1.5,40.1,58.19,5.2,39.1,43.46
S10275,59.9,3.3,57.0,49.22,5.6,45.8,57.88
S13013,58.6,1.5,63.6,53.28,5.04,20.1,45.77
S10089,69.3,14.6,55.1,58.02,5.57,,60.06
S12799,71.8,1.5,,67.41,6.14,40.2,55.0
S12325,78.7,19.7,,69.48,6.97,56.9,76.42
S10299,90.3,26.9,59.5,82.09,7.88,80.8,80.79
S12546,84.0,,63.7,71.15,7.44,,74.71
S10568,68.4,10.2,66.1,51.99,5.71,25.2,48.12
S13917,88.1,1.5,72.0,62.21,7.02,82.2,77.13
S13675,71.5,13.4,50.8,69.67,7.48,59.4,68.74
S14688,51.4,4.4,,53.36,5.37,54.0,44.85
S13777,50.3,1.5,34.5,35.16,4.68,23.9,39.59
S13755,61.4,9.3,63.9,49.27,6.42,44.6,59.33
S14734,70.7,25.2,69.8,77.38,6.99,53.2,80.02
S10316,73.2,19.7,51.1,58.51,6.1,45.6,57.98
S14597,63.9,13.6,66.6,71.84,6.66,45.7,66.06
